dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-020-0-83
the8x3_filename: 00510083
filename_extension: tbd
filename_label: sunfish-2022-020-0-83-tbd(00510083)
mission_name: regm20.mi
fileopen_time: Mon_Feb__7_00:38:29_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-020-0-83
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1644194317.789 NaN NaN NaN 3.21114 0.04092 4.0221 
NaN NaN NaN 1644194378.01 NaN NaN NaN 3.21203 0.02691 4.0277 
NaN NaN NaN 1644194418.01 33.344 357.641 87.434 NaN NaN NaN 
0.00122129 1.356 0.2701 1644194436.01 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1644194439.01 NaN NaN NaN 3.21739 0.38249 4.0473 
NaN NaN NaN 1644194500.01 NaN NaN NaN 3.22268 0.99588 4.0443 
NaN NaN NaN 1644194539.01 33.337 357.313 87.43 NaN NaN NaN 
NaN NaN NaN 1644194561.01 NaN NaN NaN 3.22596 1.663 4.0503 
NaN NaN NaN 1644194622.01 NaN NaN NaN 3.2282 1.94087 4.0616 
NaN NaN NaN 1644194660.01 33.346 356.803 87.34 NaN NaN NaN 
NaN NaN NaN 1644194683.01 NaN NaN NaN 3.22895 2.51027 4.0586 
0.000177576 0.9944 0.2628 1644194737.01 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1644194744.01 NaN NaN NaN 3.22993 3.60513 4.0584 
NaN NaN NaN 1644194781.01 33.349 356.699 87.319 NaN NaN NaN 
NaN NaN NaN 1644194805.01 NaN NaN NaN 3.23089 4.48561 4.062 
NaN NaN NaN 1644194866.01 NaN NaN NaN 3.23225 5.03512 4.0702 
NaN NaN NaN 1644194902.01 33.362 356.255 87.219 NaN NaN NaN 
NaN NaN NaN 1644194927.01 NaN NaN NaN 3.23152 5.4808 4.0652 
NaN NaN NaN 1644194988.01 NaN NaN NaN 3.23178 5.94328 4.0661 
NaN NaN NaN 1644195023.01 33.363 356.23 87.214 NaN NaN NaN 
0.000175764 0.9944 0.2555 1644195038.01 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1644195049.01 NaN NaN NaN 3.23199 6.49822 4.0646 
