dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-020-0-87
the8x3_filename: 00510087
filename_extension: tbd
filename_label: sunfish-2022-020-0-87-tbd(00510087)
mission_name: regm20.mi
fileopen_time: Mon_Feb__7_11:21:26_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-020-0-87
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1644232896.491 NaN NaN NaN 3.2006 0.02585 3.947 
0.00206387 1.356 0.2555 1644232925.014 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1644232956.014 33.331 359.516 87.675 NaN NaN NaN 
NaN NaN NaN 1644232957.014 NaN NaN NaN 3.20833 0.21191 3.9629 
NaN NaN NaN 1644233018.014 NaN NaN NaN 3.21748 0.92921 3.9949 
NaN NaN NaN 1644233077.014 33.356 357.573 87.375 NaN NaN NaN 
NaN NaN NaN 1644233079.014 NaN NaN NaN 3.22085 1.55338 3.9956 
NaN NaN NaN 1644233140.014 NaN NaN NaN 3.22278 2.09225 3.9957 
NaN NaN NaN 1644233198.014 33.377 356.91 87.223 NaN NaN NaN 
NaN NaN NaN 1644233201.014 NaN NaN NaN 3.22406 2.57937 3.9965 
0.000177576 0.9944 0.2701 1644233226.014 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1644233262.014 NaN NaN NaN 3.22483 3.16563 3.996 
NaN NaN NaN 1644233319.014 33.388 356.747 87.16 NaN NaN NaN 
NaN NaN NaN 1644233323.014 NaN NaN NaN 3.22435 3.89492 3.9836 
NaN NaN NaN 1644233384.014 NaN NaN NaN 3.22506 4.71218 3.9843 
NaN NaN NaN 1644233440.014 33.385 356.847 87.182 NaN NaN NaN 
NaN NaN NaN 1644233445.014 NaN NaN NaN 3.22626 5.46434 3.9913 
NaN NaN NaN 1644233506.014 NaN NaN NaN 3.22442 6.02842 3.9654 
0.0001812 0.9944 0.2774 1644233527.014 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1644233561.014 33.421 356.232 86.972 NaN NaN NaN 
NaN NaN NaN 1644233567.014 NaN NaN NaN 3.22413 6.60196 3.9572 
NaN NaN NaN 1644233628.014 NaN NaN NaN 3.22488 7.24812 3.9659 
