dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-110-0-140
the8x3_filename: 00560140
filename_extension: tbd
filename_label: sunfish-2022-110-0-140-tbd(00560140)
mission_name: regm20.mi
fileopen_time: Sun_May_22_04:07:39_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-110-0-140
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1653192517.074 31.508 474.989 107.015 NaN NaN NaN 
NaN NaN NaN 1653192521.074 NaN NaN NaN 2.83097 0.03685 1.0025 
NaN NaN NaN 1653192582.074 NaN NaN NaN 2.83109 0.44423 1.0016 
NaN NaN NaN 1653192638.074 31.469 477.087 107.407 NaN NaN NaN 
NaN NaN NaN 1653192643.074 NaN NaN NaN 2.82274 1.19818 0.8978 
NaN NaN NaN 1653192704.074 NaN NaN NaN 2.8007 1.9379 0.6293 
0.000465684 1.4464 2.8543 1653192721.074 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1653192759.074 31.849 473.497 105.062 NaN NaN NaN 
NaN NaN NaN 1653192765.074 NaN NaN NaN 2.77584 2.69189 0.3243 
NaN NaN NaN 1653192826.074 NaN NaN NaN 2.73398 3.40654 -0.2533 
NaN NaN NaN 1653192880.074 33.061 442.514 96.35 NaN NaN NaN 
NaN NaN NaN 1653192887.074 NaN NaN NaN 2.71871 4.09014 -0.4594 
NaN NaN NaN 1653192948.074 NaN NaN NaN 2.68963 4.77878 -0.8786 
NaN NaN NaN 1653193001.074 34.158 413.647 88.926 NaN NaN NaN 
NaN NaN NaN 1653193009.074 NaN NaN NaN 2.71169 5.46517 -0.7316 
0.000266364 1.356 0.6424 1653193022.074 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1653193070.074 NaN NaN NaN 2.69965 6.1442 -0.9335 
NaN NaN NaN 1653193122.074 34.862 395.055 84.399 NaN NaN NaN 
NaN NaN NaN 1653193131.074 NaN NaN NaN 2.70236 6.82104 -0.9396 
NaN NaN NaN 1653193192.074 NaN NaN NaN 2.71335 7.5234 -0.8652 
NaN NaN NaN 1653193243.074 35.16 384.115 82.29 NaN NaN NaN 
NaN NaN NaN 1653193253.074 NaN NaN NaN 2.72798 8.24234 -0.7639 
