dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-110-0-130
the8x3_filename: 00560130
filename_extension: tbd
filename_label: sunfish-2022-110-0-130-tbd(00560130)
mission_name: regm20.mi
fileopen_time: Sat_May_21_15:00:31_2022
sensors_per_cycle: 10
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-110-0-130
sci_flbbcd_bb_units sci_flbbcd_cdom_units sci_flbbcd_chlor_units sci_m_present_time sci_oxy4_calphase sci_oxy4_oxygen sci_oxy4_saturation sci_water_cond sci_water_pressure sci_water_temp 
nodim ppb ug/l timestamp deg um % s/m bar degc 
4 4 4 8 4 4 4 4 4 4 
NaN NaN NaN 1653145285.002 30.982 468.628 109.312 NaN NaN NaN 
NaN NaN NaN 1653145289.002 NaN NaN NaN 2.92519 0.02649 2.1281 
NaN NaN NaN 1653145350.002 NaN NaN NaN 2.82 0.44708 0.8587 
0.000494676 1.356 0.5256 1653145372.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1653145406.002 31.441 480.599 107.862 NaN NaN NaN 
NaN NaN NaN 1653145411.002 NaN NaN NaN 2.81164 1.31754 0.7524 
NaN NaN NaN 1653145472.002 NaN NaN NaN 2.81125 2.0451 0.742 
NaN NaN NaN 1653145527.002 31.889 476.253 105.074 NaN NaN NaN 
NaN NaN NaN 1653145533.002 NaN NaN NaN 2.76051 2.7335 0.0571 
NaN NaN NaN 1653145594.002 NaN NaN NaN 2.72809 3.41326 -0.3768 
NaN NaN NaN 1653145648.002 33.16 437.54 95.471 NaN NaN NaN 
NaN NaN NaN 1653145655.002 NaN NaN NaN 2.7502 4.08689 -0.1714 
0.00032616 1.2656 0.9563 1653145673.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1653145716.002 NaN NaN NaN 2.73535 4.76923 -0.3813 
NaN NaN NaN 1653145769.002 33.872 416.785 90.47 NaN NaN NaN 
NaN NaN NaN 1653145777.002 NaN NaN NaN 2.74165 5.40541 -0.372 
NaN NaN NaN 1653145838.002 NaN NaN NaN 2.72698 6.03713 -0.5756 
NaN NaN NaN 1653145890.002 34.427 402.399 86.848 NaN NaN NaN 
NaN NaN NaN 1653145899.002 NaN NaN NaN 2.74119 6.68105 -0.5237 
NaN NaN NaN 1653145960.002 NaN NaN NaN 2.74792 7.32408 -0.5239 
0.000221064 1.2656 0.2993 1653145974.002 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1653146011.002 34.915 387.643 83.59 NaN NaN NaN 
